team_name,team_aggr,total_map_win,best_of_type,pick_team,match_res,map_stats,total_win,t_win,ct_win,event_name,match_type,player_list,ban_map_1,ban_map_2,pick_map_1,pick_map_2,pick_map_3,match_map_1,match_map_2,match_map_3,match_map_4,match_map_5,match_url
NRG,NRG,2,Bo3,B,win,"[['Ascent', 12, 4, 8], ['Abyss', 5, 4, 1]]",17,8,9,Valorant Champions 2025,Playoffs: Upper Final,"['NRG skuba', 'NRG brawk', 'NRG s0m', 'NRG Ethan', 'NRG mada']",Haven,Bind,Abyss,Lotus,-,Ascent,Abyss,-,-,-,https://www.vlr.gg/542270/fnatic-vs-nrg-valorant-champions-2025-ubf
DRX,DRX,2,Bo3,A,win,"[['Ascent', 13, 3, 9], ['Lotus', 8, 3, 5]]",21,6,14,Valorant Champions 2025,Playoffs: Lower Round 3,"['DRX HYUNMIN', 'DRX MaKo', 'DRX free1ng', 'DRX BeYN', 'DRX Flashback']",Sunset,Bind,Ascent,Corrode,-,Ascent,Lotus,-,-,-,https://www.vlr.gg/542278/drx-vs-paper-rex-valorant-champions-2025-lr3
Paper Rex,PRX,0,Bo3,B,loss,"[['Ascent', 15, 3, 9], ['Lotus', 13, 7, 6]]",28,10,15,Valorant Champions 2025,Playoffs: Lower Round 3,"['PRX Jinggg', 'PRX d4v41', 'PRX f0rsakeN', 'PRX something', 'PRX PatMen']",Abyss,Haven,Lotus,Corrode,-,Ascent,Lotus,-,-,-,https://www.vlr.gg/542278/drx-vs-paper-rex-valorant-champions-2025-lr3
FNATIC,FNC,3,Bo5,A,win,"[['Sunset', 13, 5, 8], ['Corrode', 3, 2, 1], ['Haven', 11, 6, 5], ['Bind', 4, 2, 2]]",31,15,16,Valorant Champions 2025,Playoffs: Lower Final,"['FNC crashies', 'FNC kaajak', 'FNC Chronicle', 'FNC Alfajer', 'FNC Boaster']",Abyss,-,Sunset,Haven,Ascent,Sunset,Corrode,Haven,Bind,-,https://www.vlr.gg/542279/fnatic-vs-drx-valorant-champions-2025-lbf
DRX,DRX,1,Bo5,B,loss,"[['Sunset', 8, 4, 4], ['Corrode', 13, 11, 2], ['Haven', 13, 7, 6], ['Bind', 13, 10, 3]]",47,32,15,Valorant Champions 2025,Playoffs: Lower Final,"['DRX BeYN', 'DRX HYUNMIN', 'DRX free1ng', 'DRX Flashback', 'DRX MaKo']",Lotus,-,Corrode,Bind,Ascent,Sunset,Corrode,Haven,Bind,-,https://www.vlr.gg/542279/fnatic-vs-drx-valorant-champions-2025-lbf
NRG,NRG,3,Bo5,A,win,"[['Corrode', 3, 3, 0], ['Lotus', 6, 3, 3], ['Abyss', 15, 1, 11], ['Ascent', 13, 8, 5], ['Sunset', 5, 2, 3]]",42,17,22,Valorant Champions 2025,Playoffs: Grand Final,"['NRG brawk', 'NRG Ethan', 'NRG skuba', 'NRG mada', 'NRG s0m']",Haven,Bind,Corrode,Abyss,Sunset,Corrode,Lotus,Abyss,Ascent,Sunset,https://www.vlr.gg/542272/nrg-vs-fnatic-valorant-champions-2025-gf
FNATIC,FNC,2,Bo5,B,loss,"[['Corrode', 13, 4, 9], ['Lotus', 13, 9, 4], ['Abyss', 13, 1, 11], ['Ascent', 8, 4, 4], ['Sunset', 13, 9, 4]]",60,27,32,Valorant Champions 2025,Playoffs: Grand Final,"['FNC kaajak', 'FNC Alfajer', 'FNC Chronicle', 'FNC crashies', 'FNC Boaster']",-,-,Lotus,Ascent,Sunset,Corrode,Lotus,Abyss,Ascent,Sunset,https://www.vlr.gg/542272/nrg-vs-fnatic-valorant-champions-2025-gf
Cloud9,C9,2,Bo3,B,win,"[['Haven', 13, 7, 6], ['Bind', 13, 4, 9]]",26,11,15,VCT 2025: Americas Stage 2,Group Stage: Week 1,"['C9 OXY', 'C9 Xeppaa', 'C9 v1c', 'C9 mitch', 'C9 neT']",Icebox,Ascent,Bind,Corrode,-,Haven,Bind,-,-,-,https://www.vlr.gg/509801/cloud9-vs-furia-vct-2025-americas-stage-2-w1
FURIA,FUR,0,Bo3,A,loss,"[['Haven', 5, 0, 5], ['Bind', 4, 3, 1]]",9,3,6,VCT 2025: Americas Stage 2,Group Stage: Week 1,"['FUR heat', 'FUR adverso', 'FUR Palla', 'FUR tuyz', 'FUR Urango']",Lotus,Sunset,Haven,Corrode,-,Haven,Bind,-,-,-,https://www.vlr.gg/509801/cloud9-vs-furia-vct-2025-americas-stage-2-w1
LEVIATÁN,LEV,1,Bo3,A,loss,"[['Bind', 10, 7, 3], ['Ascent', 13, 5, 8], ['Icebox', 13, 5, 8]]",36,17,19,VCT 2025: Americas Stage 2,Group Stage: Week 1,"['LEV Sato', 'LEV kiNgg', 'LEV Okeanos', 'LEV C0M', 'LEV tex']",Corrode,Sunset,Bind,Icebox,-,Bind,Ascent,Icebox,-,-,https://www.vlr.gg/509802/leviat-n-vs-loud-vct-2025-americas-stage-2-w1
LOUD,LOUD,2,Bo3,B,win,"[['Bind', 13, 8, 5], ['Ascent', 10, 3, 7], ['Icebox', 11, 4, 7]]",34,15,19,VCT 2025: Americas Stage 2,Group Stage: Week 1,"['LOUD Virtyy', 'LOUD lukxo', 'LOUD pANcada', 'LOUD RobbieBk', 'LOUD cauanzin']",Lotus,Haven,Ascent,Icebox,-,Bind,Ascent,Icebox,-,-,https://www.vlr.gg/509802/leviat-n-vs-loud-vct-2025-americas-stage-2-w1
Evil Geniuses,EG,2,Bo3,B,win,"[['Sunset', 7, 6, 1], ['Lotus', 13, 7, 6], ['Ascent', 13, 5, 8]]",33,18,15,VCT 2025: Americas Stage 2,Group Stage: Week 1,"['EG Derrek', 'EG icy', 'EG supamen', 'EG yay', 'EG NaturE']",Corrode,Haven,Lotus,Ascent,-,Sunset,Lotus,Ascent,-,-,https://www.vlr.gg/509803/evil-geniuses-vs-2game-esports-vct-2025-americas-stage-2-w1
2Game Esports,2G,1,Bo3,A,loss,"[['Sunset', 13, 7, 6], ['Lotus', 11, 6, 5], ['Ascent', 9, 2, 7]]",33,15,18,VCT 2025: Americas Stage 2,Group Stage: Week 1,"['2G spike', '2G silentzz', '2G lz', '2G pryze', '2G gobera']",Icebox,Bind,Sunset,Ascent,-,Sunset,Lotus,Ascent,-,-,https://www.vlr.gg/509803/evil-geniuses-vs-2game-esports-vct-2025-americas-stage-2-w1
MIBR,MIBR,1,Bo3,B,loss,"[['Corrode', 13, 5, 8], ['Ascent', 1, 1, 0], ['Haven', 9, 5, 4]]",23,11,12,VCT 2025: Americas Stage 2,Group Stage: Week 1,"['MIBR aspas', 'MIBR cortezia', 'MIBR xenom', 'MIBR artzin', 'MIBR Verno']",Bind,Sunset,Ascent,Haven,-,Corrode,Ascent,Haven,-,-,https://www.vlr.gg/509804/mibr-vs-kr-esports-vct-2025-americas-stage-2-w1
KRÜ Esports,KRÜ,2,Bo3,A,win,"[['Corrode', 9, 4, 5], ['Ascent', 13, 2, 11], ['Haven', 13, 8, 5]]",35,14,21,VCT 2025: Americas Stage 2,Group Stage: Week 1,"['KRÜ keznit', 'KRÜ Melser', 'KRÜ Mazino', 'KRÜ Dantedeu5', 'KRÜ Shyy']",Icebox,Lotus,Corrode,Haven,-,Corrode,Ascent,Haven,-,-,https://www.vlr.gg/509804/mibr-vs-kr-esports-vct-2025-americas-stage-2-w1
100 Thieves,100T,2,Bo3,A,win,"[['Bind', 10, 3, 7], ['Sunset', 4, 2, 2]]",14,5,9,VCT 2025: Americas Stage 2,Group Stage: Week 1,"['100T Kess', '100T eeiu', '100T zander', '100T Asuna', '100T Cryocells']",Lotus,Icebox,Bind,Corrode,-,Bind,Sunset,-,-,-,https://www.vlr.gg/509805/100-thieves-vs-nrg-vct-2025-americas-stage-2-w1
NRG,NRG,0,Bo3,B,loss,"[['Bind', 13, 4, 9], ['Sunset', 13, 3, 10]]",26,7,19,VCT 2025: Americas Stage 2,Group Stage: Week 1,"['NRG skuba', 'NRG Ethan', 'NRG brawk', 'NRG s0m', 'NRG mada']",Haven,Ascent,Sunset,Corrode,-,Bind,Sunset,-,-,-,https://www.vlr.gg/509805/100-thieves-vs-nrg-vct-2025-americas-stage-2-w1
Sentinels,SEN,2,Bo3,A,win,"[['Corrode', 8, 6, 2], ['Ascent', 13, 9, 4], ['Lotus', 12, 4, 8]]",33,19,14,VCT 2025: Americas Stage 2,Group Stage: Week 1,"['SEN N4RRATE', 'SEN zekken', 'SEN johnqt', 'SEN bang', 'SEN Zellsis']",Bind,Icebox,Corrode,Lotus,-,Corrode,Ascent,Lotus,-,-,https://www.vlr.gg/509806/sentinels-vs-g2-esports-vct-2025-americas-stage-2-w1
G2 Esports,G2,1,Bo3,B,loss,"[['Corrode', 13, 10, 3], ['Ascent', 6, 3, 3], ['Lotus', 14, 4, 8]]",33,17,14,VCT 2025: Americas Stage 2,Group Stage: Week 1,"['G2 trent', 'G2 valyn', 'G2 JonahP', 'G2 jawgemo', 'G2 BABYBAY']",Sunset,Haven,Ascent,Lotus,-,Corrode,Ascent,Lotus,-,-,https://www.vlr.gg/509806/sentinels-vs-g2-esports-vct-2025-americas-stage-2-w1
2Game Esports,2G,0,Bo3,A,loss,"[['Ascent', 13, 6, 7], ['Haven', 13, 5, 8]]",26,11,15,VCT 2025: Americas Stage 2,Group Stage: Week 2,"['2G pryze', '2G silentzz', '2G spike', '2G lz', '2G gobera']",Icebox,Corrode,Ascent,Lotus,-,Ascent,Haven,-,-,-,https://www.vlr.gg/509807/2game-esports-vs-g2-esports-vct-2025-americas-stage-2-w2
G2 Esports,G2,2,Bo3,B,win,"[['Ascent', 8, 2, 6], ['Haven', 5, 4, 1]]",13,6,7,VCT 2025: Americas Stage 2,Group Stage: Week 2,"['G2 JonahP', 'G2 valyn', 'G2 trent', 'G2 jawgemo', 'G2 BABYBAY']",Sunset,Bind,Haven,Lotus,-,Ascent,Haven,-,-,-,https://www.vlr.gg/509807/2game-esports-vs-g2-esports-vct-2025-americas-stage-2-w2
FURIA,FUR,0,Bo3,B,loss,"[['Sunset', 4, 2, 2], ['Icebox', 0, 0, 0]]",4,2,2,VCT 2025: Americas Stage 2,Group Stage: Week 2,"['FUR adverso', 'FUR heat', 'FUR Palla', 'FUR tuyz', 'FUR Urango']",Lotus,Haven,Icebox,Corrode,-,Sunset,Icebox,-,-,-,https://www.vlr.gg/509808/furia-vs-sentinels-vct-2025-americas-stage-2-w2
Sentinels,SEN,2,Bo3,A,win,"[['Sunset', 13, 3, 10], ['Icebox', 13, 12, 1]]",26,15,11,VCT 2025: Americas Stage 2,Group Stage: Week 2,"['SEN N4RRATE', 'SEN Zellsis', 'SEN zekken', 'SEN bang', 'SEN johnqt']",Ascent,Bind,Sunset,Corrode,-,Sunset,Icebox,-,-,-,https://www.vlr.gg/509808/furia-vs-sentinels-vct-2025-americas-stage-2-w2
100 Thieves,100T,2,Bo3,B,win,"[['Corrode', 13, 5, 8], ['Bind', 13, 8, 5]]",26,13,13,VCT 2025: Americas Stage 2,Group Stage: Week 2,"['100T Asuna', '100T Kess', '100T zander', '100T eeiu', '100T Cryocells']",Lotus,Ascent,Bind,Sunset,-,Corrode,Bind,-,-,-,https://www.vlr.gg/509809/100-thieves-vs-kr-esports-vct-2025-americas-stage-2-w2
KRÜ Esports,KRÜ,0,Bo3,A,loss,"[['Corrode', 4, 4, 0], ['Bind', 5, 1, 4]]",9,5,4,VCT 2025: Americas Stage 2,Group Stage: Week 2,"['KRÜ Dantedeu5', 'KRÜ Shyy', 'KRÜ keznit', 'KRÜ Melser', 'KRÜ Mazino']",Haven,Icebox,Corrode,Sunset,-,Corrode,Bind,-,-,-,https://www.vlr.gg/509809/100-thieves-vs-kr-esports-vct-2025-americas-stage-2-w2
NRG,NRG,2,Bo3,B,win,"[['Haven', 13, 8, 5], ['Corrode', 13, 7, 6]]",26,15,11,VCT 2025: Americas Stage 2,Group Stage: Week 2,"['NRG brawk', 'NRG s0m', 'NRG mada', 'NRG skuba', 'NRG Ethan']",Sunset,Ascent,Corrode,Bind,-,Haven,Corrode,-,-,-,https://www.vlr.gg/509810/nrg-vs-loud-vct-2025-americas-stage-2-w2
LOUD,LOUD,0,Bo3,A,loss,"[['Haven', 4, 0, 4], ['Corrode', 9, 4, 5]]",13,4,9,VCT 2025: Americas Stage 2,Group Stage: Week 2,"['LOUD cauanzin', 'LOUD lukxo', 'LOUD Virtyy', 'LOUD pANcada', 'LOUD RobbieBk']",Lotus,Icebox,Haven,Bind,-,Haven,Corrode,-,-,-,https://www.vlr.gg/509810/nrg-vs-loud-vct-2025-americas-stage-2-w2
Cloud9,C9,2,Bo3,B,win,"[['Lotus', 13, 8, 5], ['Haven', 13, 9, 4]]",26,17,9,VCT 2025: Americas Stage 2,Group Stage: Week 2,"['C9 mitch', 'C9 v1c', 'C9 neT', 'C9 OXY', 'C9 Xeppaa']",Icebox,Ascent,Haven,Bind,-,Lotus,Haven,-,-,-,https://www.vlr.gg/509811/cloud9-vs-evil-geniuses-vct-2025-americas-stage-2-w2
Evil Geniuses,EG,0,Bo3,A,loss,"[['Lotus', 7, 3, 4], ['Haven', 10, 8, 2]]",17,11,6,VCT 2025: Americas Stage 2,Group Stage: Week 2,"['EG Derrek', 'EG yay', 'EG icy', 'EG supamen', 'EG NaturE']",Sunset,Corrode,Lotus,Bind,-,Lotus,Haven,-,-,-,https://www.vlr.gg/509811/cloud9-vs-evil-geniuses-vct-2025-americas-stage-2-w2
MIBR,MIBR,0,Bo3,A,loss,"[['Lotus', 13, 7, 6], ['Sunset', 13, 9, 4]]",26,16,10,VCT 2025: Americas Stage 2,Group Stage: Week 2,"['MIBR artzin', 'MIBR xenom', 'MIBR cortezia', 'MIBR aspas', 'MIBR Verno']",Ascent,Haven,Lotus,Bind,-,Lotus,Sunset,-,-,-,https://www.vlr.gg/509812/mibr-vs-leviat-n-vct-2025-americas-stage-2-w2
LEVIATÁN,LEV,2,Bo3,B,win,"[['Lotus', 8, 3, 5], ['Sunset', 3, 0, 3]]",11,3,8,VCT 2025: Americas Stage 2,Group Stage: Week 2,"['LEV kiNgg', 'LEV C0M', 'LEV Sato', 'LEV tex', 'LEV Okeanos']",Icebox,Corrode,Sunset,Bind,-,Lotus,Sunset,-,-,-,https://www.vlr.gg/509812/mibr-vs-leviat-n-vct-2025-americas-stage-2-w2
2Game Esports,2G,2,Bo3,B,win,"[['Corrode', 12, 5, 7], ['Sunset', 13, 4, 9], ['Ascent', 13, 10, 3]]",38,19,19,VCT 2025: Americas Stage 2,Group Stage: Week 3,"['2G silentzz', '2G gobera', '2G pryze', '2G spike', '2G lz']",Icebox,Bind,Sunset,Ascent,-,Corrode,Sunset,Ascent,-,-,https://www.vlr.gg/509813/2game-esports-vs-furia-vct-2025-americas-stage-2-w3
FURIA,FUR,1,Bo3,A,loss,"[['Corrode', 14, 5, 7], ['Sunset', 3, 3, 0], ['Ascent', 2, 0, 2]]",19,8,9,VCT 2025: Americas Stage 2,Group Stage: Week 3,"['FUR heat', 'FUR adverso', 'FUR Urango', 'FUR tuyz', 'FUR Palla']",Lotus,Haven,Corrode,Ascent,-,Corrode,Sunset,Ascent,-,-,https://www.vlr.gg/509813/2game-esports-vs-furia-vct-2025-americas-stage-2-w3
LEVIATÁN,LEV,1,Bo3,B,loss,"[['Lotus', 7, 5, 2], ['Haven', 14, 5, 7], ['Icebox', 11, 8, 3]]",32,18,12,VCT 2025: Americas Stage 2,Group Stage: Week 3,"['LEV Sato', 'LEV C0M', 'LEV kiNgg', 'LEV Okeanos', 'LEV tex']",Corrode,Ascent,Haven,Icebox,-,Lotus,Haven,Icebox,-,-,https://www.vlr.gg/509814/leviat-n-vs-nrg-vct-2025-americas-stage-2-w3
NRG,NRG,2,Bo3,A,win,"[['Lotus', 13, 6, 7], ['Haven', 12, 5, 7], ['Icebox', 13, 9, 4]]",38,20,18,VCT 2025: Americas Stage 2,Group Stage: Week 3,"['NRG mada', 'NRG s0m', 'NRG brawk', 'NRG skuba', 'NRG Ethan']",Sunset,Bind,Lotus,Icebox,-,Lotus,Haven,Icebox,-,-,https://www.vlr.gg/509814/leviat-n-vs-nrg-vct-2025-americas-stage-2-w3
Sentinels,SEN,2,Bo3,A,win,"[['Lotus', 5, 3, 2], ['Haven', 9, 6, 3]]",14,9,5,VCT 2025: Americas Stage 2,Group Stage: Week 3,"['SEN N4RRATE', 'SEN bang', 'SEN johnqt', 'SEN zekken', 'SEN Zellsis']",Ascent,Bind,Lotus,Corrode,-,Lotus,Haven,-,-,-,https://www.vlr.gg/509815/sentinels-vs-cloud9-vct-2025-americas-stage-2-w3
Cloud9,C9,0,Bo3,B,loss,"[['Lotus', 13, 4, 9], ['Haven', 13, 9, 4]]",26,13,13,VCT 2025: Americas Stage 2,Group Stage: Week 3,"['C9 OXY', 'C9 Xeppaa', 'C9 mitch', 'C9 v1c', 'C9 neT']",Sunset,Icebox,Haven,Corrode,-,Lotus,Haven,-,-,-,https://www.vlr.gg/509815/sentinels-vs-cloud9-vct-2025-americas-stage-2-w3
MIBR,MIBR,2,Bo3,A,win,"[['Icebox', 10, 7, 3], ['Bind', 12, 10, 2]]",22,17,5,VCT 2025: Americas Stage 2,Group Stage: Week 3,"['MIBR cortezia', 'MIBR aspas', 'MIBR Verno', 'MIBR xenom', 'MIBR artzin']",Ascent,Sunset,Icebox,Haven,-,Icebox,Bind,-,-,-,https://www.vlr.gg/509816/mibr-vs-100-thieves-vct-2025-americas-stage-2-w3
100 Thieves,100T,0,Bo3,B,loss,"[['Icebox', 13, 9, 4], ['Bind', 14, 10, 2]]",27,19,6,VCT 2025: Americas Stage 2,Group Stage: Week 3,"['100T Cryocells', '100T Asuna', '100T eeiu', '100T zander', '100T Kess']",Lotus,Corrode,Bind,Haven,-,Icebox,Bind,-,-,-,https://www.vlr.gg/509816/mibr-vs-100-thieves-vct-2025-americas-stage-2-w3
G2 Esports,G2,2,Bo3,A,win,"[['Corrode', 13, 7, 6], ['Haven', 4, 2, 2], ['Ascent', 4, 1, 3]]",21,10,11,VCT 2025: Americas Stage 2,Group Stage: Week 3,"['G2 JonahP', 'G2 valyn', 'G2 trent', 'G2 jawgemo', 'G2 BABYBAY']",Lotus,Bind,Corrode,Ascent,-,Corrode,Haven,Ascent,-,-,https://www.vlr.gg/509817/g2-esports-vs-evil-geniuses-vct-2025-americas-stage-2-w3
Evil Geniuses,EG,1,Bo3,B,loss,"[['Corrode', 11, 6, 5], ['Haven', 13, 3, 10], ['Ascent', 13, 9, 4]]",37,18,19,VCT 2025: Americas Stage 2,Group Stage: Week 3,"['EG NaturE', 'EG Derrek', 'EG yay', 'EG supamen', 'EG icy']",Sunset,Icebox,Haven,Ascent,-,Corrode,Haven,Ascent,-,-,https://www.vlr.gg/509817/g2-esports-vs-evil-geniuses-vct-2025-americas-stage-2-w3
LOUD,LOUD,1,Bo3,A,loss,"[['Haven', 13, 6, 7], ['Bind', 9, 4, 5], ['Ascent', 13, 8, 5]]",35,18,17,VCT 2025: Americas Stage 2,Group Stage: Week 3,"['LOUD Virtyy', 'LOUD RobbieBk', 'LOUD cauanzin', 'LOUD lukxo', 'LOUD pANcada']",Lotus,Icebox,Haven,Ascent,-,Haven,Bind,Ascent,-,-,https://www.vlr.gg/509818/loud-vs-kr-esports-vct-2025-americas-stage-2-w3
KRÜ Esports,KRÜ,2,Bo3,B,win,"[['Haven', 7, 1, 6], ['Bind', 13, 5, 8], ['Ascent', 4, 0, 4]]",24,6,18,VCT 2025: Americas Stage 2,Group Stage: Week 3,"['KRÜ Dantedeu5', 'KRÜ Shyy', 'KRÜ keznit', 'KRÜ Mazino', 'KRÜ Melser']",Sunset,Corrode,Bind,Ascent,-,Haven,Bind,Ascent,-,-,https://www.vlr.gg/509818/loud-vs-kr-esports-vct-2025-americas-stage-2-w3
Cloud9,C9,2,Bo3,A,win,"[['Bind', 1, 1, 0], ['Lotus', 7, 4, 3]]",8,5,3,VCT 2025: Americas Stage 2,Group Stage: Week 4,"['C9 OXY', 'C9 v1c', 'C9 Xeppaa', 'C9 mitch', 'C9 neT']",Sunset,Haven,Bind,Ascent,-,Bind,Lotus,-,-,-,https://www.vlr.gg/509819/cloud9-vs-2game-esports-vct-2025-americas-stage-2-w4
2Game Esports,2G,0,Bo3,B,loss,"[['Bind', 13, 2, 11], ['Lotus', 13, 5, 8]]",26,7,19,VCT 2025: Americas Stage 2,Group Stage: Week 4,"['2G lz', '2G spike', '2G pryze', '2G gobera', '2G silentzz']",Icebox,Corrode,Lotus,Ascent,-,Bind,Lotus,-,-,-,https://www.vlr.gg/509819/cloud9-vs-2game-esports-vct-2025-americas-stage-2-w4
MIBR,MIBR,0,Bo3,B,loss,"[['Lotus', 13, 5, 7], ['Bind', 10, 6, 4]]",23,11,11,VCT 2025: Americas Stage 2,Group Stage: Week 4,"['MIBR aspas', 'MIBR cortezia', 'MIBR artzin', 'MIBR xenom', 'MIBR Verno']",Corrode,Ascent,Bind,Haven,-,Lotus,Bind,-,-,-,https://www.vlr.gg/509820/mibr-vs-nrg-vct-2025-americas-stage-2-w4
NRG,NRG,2,Bo3,A,win,"[['Lotus', 15, 5, 7], ['Bind', 13, 8, 5]]",28,13,12,VCT 2025: Americas Stage 2,Group Stage: Week 4,"['NRG s0m', 'NRG skuba', 'NRG mada', 'NRG brawk', 'NRG Ethan']",Icebox,Sunset,Lotus,Haven,-,Lotus,Bind,-,-,-,https://www.vlr.gg/509820/mibr-vs-nrg-vct-2025-americas-stage-2-w4
Sentinels,SEN,2,Bo3,A,win,"[['Lotus', 8, 3, 5], ['Corrode', 4, 3, 1]]",12,6,6,VCT 2025: Americas Stage 2,Group Stage: Week 4,"['SEN zekken', 'SEN Zellsis', 'SEN johnqt', 'SEN bang', 'SEN N4RRATE']",Ascent,Icebox,Lotus,Bind,-,Lotus,Corrode,-,-,-,https://www.vlr.gg/509821/sentinels-vs-evil-geniuses-vct-2025-americas-stage-2-w4
Evil Geniuses,EG,0,Bo3,B,loss,"[['Lotus', 13, 4, 9], ['Corrode', 13, 4, 9]]",26,8,18,VCT 2025: Americas Stage 2,Group Stage: Week 4,"['EG Derrek', 'EG supamen', 'EG yay', 'EG NaturE', 'EG icy']",Sunset,Haven,Corrode,Bind,-,Lotus,Corrode,-,-,-,https://www.vlr.gg/509821/sentinels-vs-evil-geniuses-vct-2025-americas-stage-2-w4
LEVIATÁN,LEV,2,Bo3,A,win,"[['Bind', 13, 7, 6], ['Haven', 10, 2, 8], ['Ascent', 4, 4, 0]]",27,13,14,VCT 2025: Americas Stage 2,Group Stage: Week 4,"['LEV kiNgg', 'LEV Okeanos', 'LEV C0M', 'LEV Sato', 'LEV tex']",Icebox,Corrode,Bind,Ascent,-,Bind,Haven,Ascent,-,-,https://www.vlr.gg/509822/leviat-n-vs-kr-esports-vct-2025-americas-stage-2-w4
KRÜ Esports,KRÜ,1,Bo3,B,loss,"[['Bind', 6, 6, 0], ['Haven', 13, 4, 9], ['Ascent', 13, 5, 8]]",32,15,17,VCT 2025: Americas Stage 2,Group Stage: Week 4,"['KRÜ keznit', 'KRÜ Melser', 'KRÜ Mazino', 'KRÜ Dantedeu5', 'KRÜ Shyy']",Sunset,Lotus,Haven,Ascent,-,Bind,Haven,Ascent,-,-,https://www.vlr.gg/509822/leviat-n-vs-kr-esports-vct-2025-americas-stage-2-w4
FURIA,FUR,0,Bo3,A,loss,"[['Corrode', 13, 10, 3], ['Ascent', 13, 8, 5]]",26,18,8,VCT 2025: Americas Stage 2,Group Stage: Week 4,"['FUR heat', 'FUR adverso', 'FUR tuyz', 'FUR Palla', 'FUR Urango']",Lotus,Haven,Corrode,Sunset,-,Corrode,Ascent,-,-,-,https://www.vlr.gg/509823/furia-vs-g2-esports-vct-2025-americas-stage-2-w4
G2 Esports,G2,2,Bo3,B,win,"[['Corrode', 2, 0, 2], ['Ascent', 5, 1, 4]]",7,1,6,VCT 2025: Americas Stage 2,Group Stage: Week 4,"['G2 trent', 'G2 jawgemo', 'G2 valyn', 'G2 BABYBAY', 'G2 JonahP']",Icebox,Bind,Ascent,Sunset,-,Corrode,Ascent,-,-,-,https://www.vlr.gg/509823/furia-vs-g2-esports-vct-2025-americas-stage-2-w4
LOUD,LOUD,1,Bo3,A,loss,"[['Sunset', 2, 0, 2], ['Bind', 13, 7, 6], ['Lotus', 14, 6, 6]]",29,13,14,VCT 2025: Americas Stage 2,Group Stage: Week 4,"['LOUD lukxo', 'LOUD pANcada', 'LOUD cauanzin', 'LOUD Virtyy', 'LOUD RobbieBk']",Haven,Corrode,Sunset,Lotus,-,Sunset,Bind,Lotus,-,-,https://www.vlr.gg/509824/loud-vs-100-thieves-vct-2025-americas-stage-2-w4
100 Thieves,100T,2,Bo3,B,win,"[['Sunset', 13, 10, 3], ['Bind', 7, 2, 5], ['Lotus', 12, 6, 6]]",32,18,14,VCT 2025: Americas Stage 2,Group Stage: Week 4,"['100T Asuna', '100T Cryocells', '100T eeiu', '100T Kess', '100T zander']",Icebox,Ascent,Bind,Lotus,-,Sunset,Bind,Lotus,-,-,https://www.vlr.gg/509824/loud-vs-100-thieves-vct-2025-americas-stage-2-w4
KRÜ Esports,KRÜ,1,Bo3,A,loss,"[['Sunset', 6, 5, 1], ['Lotus', 13, 6, 7], ['Haven', 13, 3, 10]]",32,14,18,VCT 2025: Americas Stage 2,Group Stage: Week 5,"['KRÜ Shyy', 'KRÜ keznit', 'KRÜ Melser', 'KRÜ Mazino', 'KRÜ Dantedeu5']",Icebox,Corrode,Sunset,Haven,-,Sunset,Lotus,Haven,-,-,https://www.vlr.gg/509825/kr-esports-vs-nrg-vct-2025-americas-stage-2-w5
NRG,NRG,2,Bo3,B,win,"[['Sunset', 13, 6, 7], ['Lotus', 7, 1, 6], ['Haven', 5, 2, 3]]",25,9,16,VCT 2025: Americas Stage 2,Group Stage: Week 5,"['NRG skuba', 'NRG brawk', 'NRG Ethan', 'NRG mada', 'NRG s0m']",Bind,Ascent,Lotus,Haven,-,Sunset,Lotus,Haven,-,-,https://www.vlr.gg/509825/kr-esports-vs-nrg-vct-2025-americas-stage-2-w5
100 Thieves,100T,1,Bo3,A,loss,"[['Haven', 10, 1, 9], ['Sunset', 13, 7, 6], ['Lotus', 13, 3, 10]]",36,11,25,VCT 2025: Americas Stage 2,Group Stage: Week 5,"['100T Cryocells', '100T zander', '100T Kess', '100T Asuna', '100T eeiu']",Icebox,Ascent,Haven,Lotus,-,Haven,Sunset,Lotus,-,-,https://www.vlr.gg/509826/100-thieves-vs-leviat-n-vct-2025-americas-stage-2-w5
LEVIATÁN,LEV,2,Bo3,B,win,"[['Haven', 13, 3, 10], ['Sunset', 10, 5, 5], ['Lotus', 2, 2, 0]]",25,10,15,VCT 2025: Americas Stage 2,Group Stage: Week 5,"['LEV Sato', 'LEV tex', 'LEV C0M', 'LEV Okeanos', 'LEV kiNgg']",Bind,Corrode,Sunset,Lotus,-,Haven,Sunset,Lotus,-,-,https://www.vlr.gg/509826/100-thieves-vs-leviat-n-vct-2025-americas-stage-2-w5
FURIA,FUR,0,Bo3,B,loss,"[['Corrode', 6, 2, 4], ['Ascent', 9, 4, 5]]",15,6,9,VCT 2025: Americas Stage 2,Group Stage: Week 5,"['FUR Palla', 'FUR tuyz', 'FUR adverso', 'FUR heat', 'FUR Urango']",Lotus,Bind,Ascent,Icebox,-,Corrode,Ascent,-,-,-,https://www.vlr.gg/509827/furia-vs-evil-geniuses-vct-2025-americas-stage-2-w5
