Paper Rex vs. Gen.G,Champions Tour 2024: Pacific Kickoff,Playoffs,loss,Paper Rex,Gen.G,1,3,Ascent,0.93,166,8,9,2,-1,67%,92,40%,25/02/2024,15:00
Paper Rex vs. Gen.G,Champions Tour 2024: Pacific Kickoff,Playoffs,loss,Paper Rex,Gen.G,1,3,Split,0.71,188,27,32,8,-5,71%,117,25%,25/02/2024,15:00
Paper Rex vs. Gen.G,Champions Tour 2024: Pacific Kickoff,Playoffs,loss,Paper Rex,Gen.G,1,3,Lotus,0.90,219,9,10,2,-1,67%,129,14%,25/02/2024,15:00
Paper Rex vs. Gen.G,Champions Tour 2024: Pacific Kickoff,Playoffs,loss,Paper Rex,Gen.G,1,3,Bind,0.97,230,9,8,4,+1,83%,164,30%,25/02/2024,15:00
T1 vs. Paper Rex,Champions Tour 2024: Pacific Kickoff,Playoffs,win,Paper Rex,T1,2,0,Split,1.11,282,15,13,3,+2,87%,184,38%,24/02/2024,15:00
T1 vs. Paper Rex,Champions Tour 2024: Pacific Kickoff,Playoffs,win,Paper Rex,T1,2,0,Ascent,1.58,261,25,20,13,+5,93%,158,33%,24/02/2024,15:00
Gen.G vs. Paper Rex,Champions Tour 2024: Pacific Kickoff,Group Stage,win,Paper Rex,Gen.G,2,1,Breeze,0.74,128,6,10,5,-4,75%,94,33%,19/02/2024,13:00
Gen.G vs. Paper Rex,Champions Tour 2024: Pacific Kickoff,Group Stage,win,Paper Rex,Gen.G,2,1,Lotus,1.41,128,13,27,11,-14,58%,91,24%,19/02/2024,13:00
Gen.G vs. Paper Rex,Champions Tour 2024: Pacific Kickoff,Group Stage,win,Paper Rex,Gen.G,2,1,Sunset,0.19,71,2,9,2,-7,36%,56,10%,19/02/2024,13:00
Sentinels vs. Paper Rex,AfreecaTV Valorant League,Playoffs,loss,Paper Rex,Sentinels,0,3,Split,0.76,199,9,10,3,-1,67%,112,30%,10/12/2023,16:25
Sentinels vs. Paper Rex,AfreecaTV Valorant League,Playoffs,loss,Paper Rex,Sentinels,0,3,Sunset,0.73,176,23,30,8,-7,61%,108,20%,10/12/2023,16:25
Sentinels vs. Paper Rex,AfreecaTV Valorant League,Playoffs,loss,Paper Rex,Sentinels,0,3,Breeze,0.53,128,5,9,4,-4,67%,96,17%,10/12/2023,16:25
T1 vs. Paper Rex,AfreecaTV Valorant League,Playoffs,win,Paper Rex,T1,2,0,Sunset,0.57,128,3,6,9,-3,100%,95,19%,09/12/2023,19:00
T1 vs. Paper Rex,AfreecaTV Valorant League,Playoffs,win,Paper Rex,T1,2,0,Lotus,0.73,176,11,12,11,-1,85%,118,24%,09/12/2023,19:00
DRX vs. Paper Rex,AfreecaTV Valorant League,Group Stage,win,Paper Rex,DRX,2,0,Lotus,0.79,148,4,6,3,-2,75%,144,25%,07/12/2023,18:15
DRX vs. Paper Rex,AfreecaTV Valorant League,Group Stage,win,Paper Rex,DRX,2,0,Breeze,1.22,279,21,13,4,+8,80%,197,29%,07/12/2023,18:15
Paper Rex vs. FULL SENSE,AfreecaTV Valorant League,Group Stage,win,Paper Rex,FULL SENSE,2,0,Sunset,0.98,223,11,4,6,+7,83%,139,42%,07/12/2023,15:00
Sentinels vs. Paper Rex,AfreecaTV Valorant League,Group Stage,loss,Paper Rex,Sentinels,1,2,Breeze,0.99,198,8,10,3,-2,58%,146,36%,05/12/2023,15:00
Sentinels vs. Paper Rex,AfreecaTV Valorant League,Group Stage,loss,Paper Rex,Sentinels,1,2,Sunset,0.98,238,31,26,14,+5,79%,169,39%,05/12/2023,15:00
Sentinels vs. Paper Rex,AfreecaTV Valorant League,Group Stage,loss,Paper Rex,Sentinels,1,2,Haven,1.14,230,9,9,9,0,92%,154,31%,05/12/2023,15:00
Paper Rex vs. Indonesia Pacific,Valorant Indonesia CONNEXT 2023,Main Event,win,Paper Rex,Indonesia Pacific,1,0,Ascent,1.47,212,10,4,2,+6,83%,163,42%,12/11/2023,20:20
CONNEXT Fantasy 1 vs. CONNEXT Fantasy 2,Valorant Indonesia CONNEXT 2023,Main Event,win,CONNEXT Fantasy 1,CONNEXT Fantasy 2,1,0,Bind,1.80,435,19,10,1,+9,92%,235,29%,12/11/2023,19:00
Paper Rex vs. CONNEXT Roster Hunt,Valorant Indonesia CONNEXT 2023,Main Event,win,Paper Rex,CONNEXT Roster Hunt,1,0,Split,1.48,358,15,8,5,+7,92%,208,35%,12/11/2023,17:55
Paper Rex vs. Evil Geniuses,Valorant Champions 2023,Playoffs,loss,Paper Rex,Evil Geniuses,1,3,Split,1.44,275,12,7,8,+5,92%,191,22%,27/08/2023,2:30
Paper Rex vs. Evil Geniuses,Valorant Champions 2023,Playoffs,loss,Paper Rex,Evil Geniuses,1,3,Ascent,0.54,222,38,32,22,+6,71%,147,30%,27/08/2023,2:30
Paper Rex vs. Evil Geniuses,Valorant Champions 2023,Playoffs,loss,Paper Rex,Evil Geniuses,1,3,Bind,1.17,176,8,7,4,+1,58%,105,43%,27/08/2023,2:30
Paper Rex vs. Evil Geniuses,Valorant Champions 2023,Playoffs,loss,Paper Rex,Evil Geniuses,1,3,Lotus,1.06,215,8,9,5,-1,75%,131,21%,27/08/2023,2:30
Paper Rex vs. Evil Geniuses,Valorant Champions 2023,Playoffs,win,Paper Rex,Evil Geniuses,2,1,Ascent,0.63,128,5,9,5,-4,83%,77,21%,25/08/2023,2:00
Paper Rex vs. Evil Geniuses,Valorant Champions 2023,Playoffs,win,Paper Rex,Evil Geniuses,2,1,Bind,1.20,212,27,31,10,-4,74%,136,27%,25/08/2023,2:00
Paper Rex vs. Evil Geniuses,Valorant Champions 2023,Playoffs,win,Paper Rex,Evil Geniuses,2,1,Pearl,0.86,177,8,9,0,-1,50%,119,42%,25/08/2023,2:00
LOUD vs. Paper Rex,Valorant Champions 2023,Playoffs,win,Paper Rex,LOUD,2,1,Lotus,0.76,210,12,12,3,0,64%,132,22%,20/08/2023,2:00
LOUD vs. Paper Rex,Valorant Champions 2023,Playoffs,win,Paper Rex,LOUD,2,1,Split,0.94,173,18,25,9,-7,66%,113,22%,20/08/2023,2:00
LOUD vs. Paper Rex,Valorant Champions 2023,Playoffs,win,Paper Rex,LOUD,2,1,Pearl,0.17,65,0,3,3,-3,100%,65,17%,20/08/2023,2:00
Paper Rex vs. FUT Esports,Valorant Champions 2023,Playoffs,win,Paper Rex,FUT Esports,2,0,Ascent,0.89,229,10,12,2,-2,67%,139,32%,17/08/2023,4:25
Paper Rex vs. FUT Esports,Valorant Champions 2023,Playoffs,win,Paper Rex,FUT Esports,2,0,Pearl,1.10,293,24,18,5,+6,83%,198,33%,17/08/2023,4:25
Paper Rex vs. EDward Gaming,Valorant Champions 2023,Group Stage,win,Paper Rex,EDward Gaming,2,0,Fracture,1.08,248,10,10,9,0,75%,159,27%,11/08/2023,6:45
Paper Rex vs. EDward Gaming,Valorant Champions 2023,Group Stage,win,Paper Rex,EDward Gaming,2,0,Pearl,1.01,321,32,18,9,+14,78%,206,33%,11/08/2023,6:45
Paper Rex vs. KRÜ Esports,Valorant Champions 2023,Group Stage,win,Paper Rex,KRÜ Esports,2,0,Split,1.25,218,8,7,10,+1,83%,135,33%,10/08/2023,2:00
Paper Rex vs. KRÜ Esports,Valorant Champions 2023,Group Stage,win,Paper Rex,KRÜ Esports,2,0,Pearl,0.88,186,12,16,17,-4,79%,125,26%,10/08/2023,2:00
